,texto,tokens,texto_preprocesado,bigramas_spacy,texto_lematizado,polaridad
34,"en 2017 mi amigo y maestro andrés manuel lópez obrador escribió este libro poniendo claro su proyecto alternativo de nación
a seis años y listos para la siguiente transformación sólo puedo decir
misión cumplida presidente","['amigo', 'maestro', 'andrés', 'manuel', 'lópez', 'obrador', 'escribió', 'libro', 'poniendo', 'claro', 'proyecto', 'alternativo', 'nación', 'seis', 'años', 'listos', 'siguiente', 'transformación', 'sólo', 'puedo', 'decir', 'misión', 'cumplida', 'presidente']","['amigo', 'maestro', 'andrés', 'manuel', 'lópez', 'obrador', 'escribir', 'libro', 'poner', 'proyecto', 'alternativo', 'nación', 'año', 'listo', 'transformación', 'misión', 'cumplido', 'presidente']","[('en', '2017'), ('2017', 'mi'), ('mi', 'amigo'), ('amigo', 'y'), ('y', 'maestro'), ('maestro', 'andrés'), ('andrés', 'manuel'), ('manuel', 'lópez'), ('lópez', 'obrador'), ('obrador', 'escribió'), ('escribió', 'este'), ('este', 'libro'), ('libro', 'poniendo'), ('poniendo', 'claro'), ('claro', 'su'), ('su', 'proyecto'), ('proyecto', 'alternativo'), ('alternativo', 'de'), ('de', 'nación'), ('nación', '\n'), ('\n', 'a'), ('a', 'seis'), ('seis', 'años'), ('años', 'y'), ('y', 'listos'), ('listos', 'para'), ('para', 'la'), ('la', 'siguiente'), ('siguiente', 'transformación'), ('transformación', 'sólo'), ('sólo', 'puedo'), ('puedo', 'decir'), ('decir', '\n'), ('\n', 'misión'), ('misión', 'cumplida'), ('cumplida', 'presidente')]","en 2017 mi amigo y maestro andrés manuel lópez obrador escribir este libro poner claro su proyecto alternativo de nación 
 a seis año y listo para el siguiente transformación sólo poder decir 
 misión cumplido presidente",0.00010056595004368673
35,"los quioscos de jalisco están llenos de historia y recuerdos
a ver cuáles reconocen de estas fotos","['quioscos', 'jalisco', 'llenos', 'historia', 'recuerdos', 'ver', 'cuáles', 'reconocen', 'fotos']","['quiosco', 'jalisco', 'lleno', 'historia', 'recuerdo', 'reconocer', 'foto']","[('los', 'quioscos'), ('quioscos', 'de'), ('de', 'jalisco'), ('jalisco', 'están'), ('están', 'llenos'), ('llenos', 'de'), ('de', 'historia'), ('historia', 'y'), ('y', 'recuerdos'), ('recuerdos', '\n'), ('\n', 'a'), ('a', 'ver'), ('ver', 'cuáles'), ('cuáles', 'reconocen'), ('reconocen', 'de'), ('de', 'estas'), ('estas', 'fotos')]","el quiosco de jalisco estar lleno de historia y recuerdo 
 a ver cuál reconocer de este foto",0.006399066924193634
36,con el pueblo todo por el pueblo todo,"['pueblo', 'pueblo']","['pueblo', 'pueblo']","[('con', 'el'), ('el', 'pueblo'), ('pueblo', 'todo'), ('todo', 'por'), ('por', 'el'), ('el', 'pueblo'), ('pueblo', 'todo')]",con el pueblo todo por el pueblo todo,0.3257948688365802
37,no podemos cerrar los ojos ante la injusticia la brecha salarial de género persiste y no podemos permitir que eso siga pasando,"['podemos', 'cerrar', 'ojos', 'injusticia', 'brecha', 'salarial', 'género', 'persiste', 'podemos', 'permitir', 'siga', 'pasando']","['cerrar', 'ojo', 'injusticia', 'brecha', 'salarial', 'género', 'persir', 'permitir', 'seguir', 'pasar']","[('no', 'podemos'), ('podemos', 'cerrar'), ('cerrar', 'los'), ('los', 'ojos'), ('ojos', 'ante'), ('ante', 'la'), ('la', 'injusticia'), ('injusticia', 'la'), ('la', 'brecha'), ('brecha', 'salarial'), ('salarial', 'de'), ('de', 'género'), ('género', 'persiste'), ('persiste', 'y'), ('y', 'no'), ('no', 'podemos'), ('podemos', 'permitir'), ('permitir', 'que'), ('que', 'eso'), ('eso', 'siga'), ('siga', 'pasando')]",no poder cerrar el ojo ante el injusticia el brecha salarial de género persir y no poder permitir que ese seguir pasar,1.8814791311727766e-05
38,"hoy estamos ante un proyecto que arrancamos hace 19 años que ha soportado innumerables ataques y descalificaciones   pero nada nos ha detenido y aquí estoy con la cabeza en alto y el corazón encendido a punto de alcanzar el sueño  

la esperanza es lo que nos ha mantenido en  todos estos años luchando trabajando y construyendo este gran movimiento de transformación que hoy exigen los jaliscienses estamos preparados estamos listos y estamos deseosos de arrancar porque jalisco nos está llamando    

hoy les anuncio que me he registrado para ser el coordinador de la defensa de la cuarta transformación en jalisco","['proyecto', 'arrancamos', 'hace', 'años', 'soportado', 'innumerables', 'ataques', 'descalificaciones', 'detenido', 'cabeza', 'alto', 'corazón', 'encendido', 'punto', 'alcanzar', 'sueño', 'esperanza', 'mantenido', 'años', 'luchando', 'trabajando', 'construyendo', 'gran', 'movimiento', 'transformación', 'exigen', 'jaliscienses', 'preparados', 'listos', 'deseosos', 'arrancar', 'jalisco', 'llamando', 'anuncio', 'registrado', 'coordinador', 'defensa', 'cuarta', 'transformación', 'jalisco']","['proyecto', 'arrancar', 'año', 'soportar', 'innumerable', 'ataque', 'descalificación', 'detener', 'cabeza', 'alto', 'corazón', 'encendido', 'punto', 'alcanzar', 'sueño', 'esperanza', 'mantener', 'año', 'luchar', 'trabajar', 'construir', 'movimiento', 'transformación', 'exigir', 'jalisciens', 'preparado', 'listo', 'deseoso', 'arrancar', 'jalisco', 'llamar', 'anunciar', 'registrar', 'coordinador', 'defensa', 'cuarto', 'transformación', 'jalisco']","[('hoy', 'estamos'), ('estamos', 'ante'), ('ante', 'un'), ('un', 'proyecto'), ('proyecto', 'que'), ('que', 'arrancamos'), ('arrancamos', 'hace'), ('hace', '19'), ('19', 'años'), ('años', 'que'), ('que', 'ha'), ('ha', 'soportado'), ('soportado', 'innumerables'), ('innumerables', 'ataques'), ('ataques', 'y'), ('y', 'descalificaciones'), ('descalificaciones', '  '), ('  ', 'pero'), ('pero', 'nada'), ('nada', 'nos'), ('nos', 'ha'), ('ha', 'detenido'), ('detenido', 'y'), ('y', 'aquí'), ('aquí', 'estoy'), ('estoy', 'con'), ('con', 'la'), ('la', 'cabeza'), ('cabeza', 'en'), ('en', 'alto'), ('alto', 'y'), ('y', 'el'), ('el', 'corazón'), ('corazón', 'encendido'), ('encendido', 'a'), ('a', 'punto'), ('punto', 'de'), ('de', 'alcanzar'), ('alcanzar', 'el'), ('el', 'sueño'), ('sueño', ' \n\n'), (' \n\n', 'la'), ('la', 'esperanza'), ('esperanza', 'es'), ('es', 'lo'), ('lo', 'que'), ('que', 'nos'), ('nos', 'ha'), ('ha', 'mantenido'), ('mantenido', 'en'), ('en', ' '), (' ', 'todos'), ('todos', 'estos'), ('estos', 'años'), ('años', 'luchando'), ('luchando', 'trabajando'), ('trabajando', 'y'), ('y', 'construyendo'), ('construyendo', 'este'), ('este', 'gran'), ('gran', 'movimiento'), ('movimiento', 'de'), ('de', 'transformación'), ('transformación', 'que'), ('que', 'hoy'), ('hoy', 'exigen'), ('exigen', 'los'), ('los', 'jaliscienses'), ('jaliscienses', 'estamos'), ('estamos', 'preparados'), ('preparados', 'estamos'), ('estamos', 'listos'), ('listos', 'y'), ('y', 'estamos'), ('estamos', 'deseosos'), ('deseosos', 'de'), ('de', 'arrancar'), ('arrancar', 'porque'), ('porque', 'jalisco'), ('jalisco', 'nos'), ('nos', 'está'), ('está', 'llamando'), ('llamando', '   \n\n'), ('   \n\n', 'hoy'), ('hoy', 'les'), ('les', 'anuncio'), ('anuncio', 'que'), ('que', 'me'), ('me', 'he'), ('he', 'registrado'), ('registrado', 'para'), ('para', 'ser'), ('ser', 'el'), ('el', 'coordinador'), ('coordinador', 'de'), ('de', 'la'), ('la', 'defensa'), ('defensa', 'de'), ('de', 'la'), ('la', 'cuarta'), ('cuarta', 'transformación'), ('transformación', 'en'), ('en', 'jalisco')]","hoy estar ante uno proyecto que arrancar hacer 19 año que haber soportar innumerable ataque y descalificación    pero nada yo haber detener y aquí estar con el cabeza en alto y el corazón encendido a punto de alcanzar el sueño  

 el esperanza ser él que yo haber mantener en   todo este año luchar trabajar y construir este gran movimiento de transformación que hoy exigir el jalisciens estar preparado estar listo y estar deseoso de arrancar porque jalisco yo estar llamar    

 hoy él anunciar que yo haber registrar para ser el coordinador de el defensa de el cuarto transformación en jalisco",3.418347246765967e-17
39,a las 1200 pm compartiré con todas y todos ustedes un mensaje que marcará el rumbo de nuestro estado nos vemos,"['pm', 'compartiré', 'todas', 'ustedes', 'mensaje', 'marcará', 'rumbo', 'vemos']","['pm', 'compartir', 'mensaje', 'marcar', 'rumbo', 'ver']","[('a', 'las'), ('las', '1200'), ('1200', 'pm'), ('pm', 'compartiré'), ('compartiré', 'con'), ('con', 'todas'), ('todas', 'y'), ('y', 'todos'), ('todos', 'ustedes'), ('ustedes', 'un'), ('un', 'mensaje'), ('mensaje', 'que'), ('que', 'marcará'), ('marcará', 'el'), ('el', 'rumbo'), ('rumbo', 'de'), ('de', 'nuestro'), ('nuestro', 'estado'), ('estado', 'nos'), ('nos', 'vemos')]",a el 1200 pm compartir con todo y todo tú uno mensaje que marcar el rumbo de nuestro estado yo ver,0.14283015939194962
40,"la honestidad es la mejor virtud que podemos heredar a
nuestras hijas e hijos la verdad nos hará libres","['honestidad', 'mejor', 'virtud', 'podemos', 'heredar', 'hijas', 'hijos', 'verdad', 'hará', 'libres']","['honestidad', 'virtud', 'heredar', 'hija', 'hijo', 'hacer', 'libre']","[('la', 'honestidad'), ('honestidad', 'es'), ('es', 'la'), ('la', 'mejor'), ('mejor', 'virtud'), ('virtud', 'que'), ('que', 'podemos'), ('podemos', 'heredar'), ('heredar', 'a'), ('a', '\n'), ('\n', 'nuestras'), ('nuestras', 'hijas'), ('hijas', 'e'), ('e', 'hijos'), ('hijos', 'la'), ('la', 'verdad'), ('verdad', 'nos'), ('nos', 'hará'), ('hará', 'libres')]","el honestidad ser el mejor virtud que poder heredar a 
 nuestro hija e hijo el verdad yo hacer libre",0.09107136851541077
41,"estoy de todo corazón con mis amigas y amigos de autlán de navarro que están sufriendo por el desborde del arroyo el cangrejo que ya ha causado fallecimientos y familias damnificadas

en estos momentos la fuerza y solidaridad de los jaliscienses hará la diferencia","['corazón', 'amigas', 'amigos', 'autlán', 'navarro', 'sufriendo', 'desborde', 'arroyo', 'cangrejo', 'causado', 'fallecimientos', 'familias', 'damnificadas', 'momentos', 'fuerza', 'solidaridad', 'jaliscienses', 'hará', 'diferencia']","['corazón', 'amiga', 'amigo', 'autlán', 'navarro', 'sufrir', 'desborde', 'arroyo', 'cangrejo', 'causar', 'fallecimiento', 'familia', 'damnificado', 'momento', 'fuerza', 'solidaridad', 'jalisciens', 'hacer', 'diferencia']","[('estoy', 'de'), ('de', 'todo'), ('todo', 'corazón'), ('corazón', 'con'), ('con', 'mis'), ('mis', 'amigas'), ('amigas', 'y'), ('y', 'amigos'), ('amigos', 'de'), ('de', 'autlán'), ('autlán', 'de'), ('de', 'navarro'), ('navarro', 'que'), ('que', 'están'), ('están', 'sufriendo'), ('sufriendo', 'por'), ('por', 'el'), ('el', 'desborde'), ('desborde', 'del'), ('del', 'arroyo'), ('arroyo', 'el'), ('el', 'cangrejo'), ('cangrejo', 'que'), ('que', 'ya'), ('ya', 'ha'), ('ha', 'causado'), ('causado', 'fallecimientos'), ('fallecimientos', 'y'), ('y', 'familias'), ('familias', 'damnificadas'), ('damnificadas', '\n\n'), ('\n\n', 'en'), ('en', 'estos'), ('estos', 'momentos'), ('momentos', 'la'), ('la', 'fuerza'), ('fuerza', 'y'), ('y', 'solidaridad'), ('solidaridad', 'de'), ('de', 'los'), ('los', 'jaliscienses'), ('jaliscienses', 'hará'), ('hará', 'la'), ('la', 'diferencia')]","estar de todo corazón con mi amiga y amigo de autlán de navarro que estar sufrir por el desborde del arroyo el cangrejo que ya haber causar fallecimiento y familia damnificado 

 en este momento el fuerza y solidaridad de el jalisciens hacer el diferencia",0.00012902789609288263
42,"hoy quiero felicitar por motivo de su cumpleaños a adan_augusto
 amigo y compañero de lucha desde los inicios en 
partidomorenamx
 su compromiso y trabajo han sido piezas fundamentales para transformar a méxico 

enhorabuena y que vengan muchos años más llenos de éxito y triunfos","['quiero', 'felicitar', 'motivo', 'cumpleaños', 'amigo', 'compañero', 'lucha', 'inicios', 'partidomorenamx', 'compromiso', 'trabajo', 'sido', 'piezas', 'fundamentales', 'transformar', 'méxico', 'enhorabuena', 'vengan', 'años', 'llenos', 'éxito', 'triunfos']","['querer', 'felicitar', 'motivo', 'cumpleaños', 'amigo', 'compañero', 'lucha', 'inicio', 'partidomorenamx', 'compromiso', 'trabajo', 'pieza', 'fundamental', 'transformar', 'méxico', 'enhorabuena', 'vengar', 'año', 'lleno', 'éxito', 'triunfo']","[('hoy', 'quiero'), ('quiero', 'felicitar'), ('felicitar', 'por'), ('por', 'motivo'), ('motivo', 'de'), ('de', 'su'), ('su', 'cumpleaños'), ('cumpleaños', 'a'), ('a', 'adan_augusto'), ('adan_augusto', '\n '), ('\n ', 'amigo'), ('amigo', 'y'), ('y', 'compañero'), ('compañero', 'de'), ('de', 'lucha'), ('lucha', 'desde'), ('desde', 'los'), ('los', 'inicios'), ('inicios', 'en'), ('en', '\n'), ('\n', 'partidomorenamx'), ('partidomorenamx', '\n '), ('\n ', 'su'), ('su', 'compromiso'), ('compromiso', 'y'), ('y', 'trabajo'), ('trabajo', 'han'), ('han', 'sido'), ('sido', 'piezas'), ('piezas', 'fundamentales'), ('fundamentales', 'para'), ('para', 'transformar'), ('transformar', 'a'), ('a', 'méxico'), ('méxico', '\n\n'), ('\n\n', 'enhorabuena'), ('enhorabuena', 'y'), ('y', 'que'), ('que', 'vengan'), ('vengan', 'muchos'), ('muchos', 'años'), ('años', 'más'), ('más', 'llenos'), ('llenos', 'de'), ('de', 'éxito'), ('éxito', 'y'), ('y', 'triunfos')]","hoy querer felicitar por motivo de su cumpleaños a adan_augusto 
  amigo y compañero de lucha desde el inicio en 
 partidomorenamx 
  su compromiso y trabajo haber ser pieza fundamental para transformar a méxico 

 enhorabuena y que vengar mucho año más lleno de éxito y triunfo",3.9788125362573157e-07
43,"guadalajara es el alma de jalisco y el corazón de méxico el centro de una zona metropolitana con mucho potencial pero también con muchos problemas y desigualdades

recuperemos el orgullo que nos da ser de la perla de occidente","['guadalajara', 'alma', 'jalisco', 'corazón', 'méxico', 'centro', 'zona', 'metropolitana', 'potencial', 'problemas', 'desigualdades', 'recuperemos', 'orgullo', 'perla', 'occidente']","['guadalajara', 'alma', 'jalisco', 'corazón', 'méxico', 'centro', 'zona', 'metropolitano', 'potencial', 'problema', 'desigualdad', 'recuperar', 'orgullo', 'perla', 'occidente']","[('guadalajara', 'es'), ('es', 'el'), ('el', 'alma'), ('alma', 'de'), ('de', 'jalisco'), ('jalisco', 'y'), ('y', 'el'), ('el', 'corazón'), ('corazón', 'de'), ('de', 'méxico'), ('méxico', 'el'), ('el', 'centro'), ('centro', 'de'), ('de', 'una'), ('una', 'zona'), ('zona', 'metropolitana'), ('metropolitana', 'con'), ('con', 'mucho'), ('mucho', 'potencial'), ('potencial', 'pero'), ('pero', 'también'), ('también', 'con'), ('con', 'muchos'), ('muchos', 'problemas'), ('problemas', 'y'), ('y', 'desigualdades'), ('desigualdades', '\n\n'), ('\n\n', 'recuperemos'), ('recuperemos', 'el'), ('el', 'orgullo'), ('orgullo', 'que'), ('que', 'nos'), ('nos', 'da'), ('da', 'ser'), ('ser', 'de'), ('de', 'la'), ('la', 'perla'), ('perla', 'de'), ('de', 'occidente')]","guadalajara ser el alma de jalisco y el corazón de méxico el centro de uno zona metropolitano con mucho potencial pero también con mucho problema y desigualdad 

 recuperar el orgullo que yo dar ser de el perla de occidente",0.9999999982855172
44,"hoy quiero felicitar a nuestro compañero del movimiento ricardomonreala
 en su día especial tu dedicación y compromiso con méxico y morena son un ejemplo para todos nosotros que este nuevo año te traiga más éxitos y logros en nuestra lucha por la transformación sigamos trabajando juntos por un méxico más fuerte y justo feliz cumpleaños ricardo","['quiero', 'felicitar', 'compañero', 'movimiento', 'ricardomonreala', 'especial', 'dedicación', 'compromiso', 'méxico', 'morena', 'ejemplo', 'nuevo', 'año', 'traiga', 'éxitos', 'logros', 'lucha', 'transformación', 'sigamos', 'trabajando', 'juntos', 'méxico', 'fuerte', 'justo', 'feliz', 'cumpleaños', 'ricardo']","['querer', 'felicitar', 'compañero', 'movimiento', 'ricardomonrealar', 'especial', 'dedicación', 'compromiso', 'méxico', 'morén', 'ejemplo', 'año', 'traigar', 'éxito', 'logro', 'lucha', 'transformación', 'sigar', 'trabajar', 'junto', 'méxico', 'fuerte', 'justo', 'feliz', 'cumpleaños', 'ricardo']","[('hoy', 'quiero'), ('quiero', 'felicitar'), ('felicitar', 'a'), ('a', 'nuestro'), ('nuestro', 'compañero'), ('compañero', 'del'), ('del', 'movimiento'), ('movimiento', 'ricardomonreala'), ('ricardomonreala', '\n '), ('\n ', 'en'), ('en', 'su'), ('su', 'día'), ('día', 'especial'), ('especial', 'tu'), ('tu', 'dedicación'), ('dedicación', 'y'), ('y', 'compromiso'), ('compromiso', 'con'), ('con', 'méxico'), ('méxico', 'y'), ('y', 'morena'), ('morena', 'son'), ('son', 'un'), ('un', 'ejemplo'), ('ejemplo', 'para'), ('para', 'todos'), ('todos', 'nosotros'), ('nosotros', 'que'), ('que', 'este'), ('este', 'nuevo'), ('nuevo', 'año'), ('año', 'te'), ('te', 'traiga'), ('traiga', 'más'), ('más', 'éxitos'), ('éxitos', 'y'), ('y', 'logros'), ('logros', 'en'), ('en', 'nuestra'), ('nuestra', 'lucha'), ('lucha', 'por'), ('por', 'la'), ('la', 'transformación'), ('transformación', 'sigamos'), ('sigamos', 'trabajando'), ('trabajando', 'juntos'), ('juntos', 'por'), ('por', 'un'), ('un', 'méxico'), ('méxico', 'más'), ('más', 'fuerte'), ('fuerte', 'y'), ('y', 'justo'), ('justo', 'feliz'), ('feliz', 'cumpleaños'), ('cumpleaños', 'ricardo')]","hoy querer felicitar a nuestro compañero del movimiento ricardomonrealar 
  en su día especial tu dedicación y compromiso con méxico y morén ser uno ejemplo para todo yo que este nuevo año tú traigar más éxito y logro en nuestro lucha por el transformación sigar trabajar junto por uno méxico más fuerte y justo feliz cumpleaños ricardo",8.938434706864634e-06
45,en unos minutos se llevará a cabo el segundo simulacro nacional 2023 es vital estar preparados y saber cómo actuar en caso de un sismo tu seguridad y la de tus seres queridos son lo más importante participa y tomemos juntos medidas de precaución para cuidarnos entre todos,"['minutos', 'llevará', 'cabo', 'segundo', 'simulacro', 'nacional', 'vital', 'preparados', 'saber', 'cómo', 'actuar', 'caso', 'sismo', 'seguridad', 'seres', 'queridos', 'importante', 'participa', 'tomemos', 'juntos', 'medidas', 'precaución', 'cuidarnos']","['minuto', 'llevar', 'cabo', 'simulacro', 'nacional', 'vital', 'preparado', 'actuar', 'caso', 'sismo', 'seguridad', 'ser', 'querido', 'importante', 'participar', 'tom', 'junto', 'medida', 'precaución', 'cuidarno']","[('en', 'unos'), ('unos', 'minutos'), ('minutos', 'se'), ('se', 'llevará'), ('llevará', 'a'), ('a', 'cabo'), ('cabo', 'el'), ('el', 'segundo'), ('segundo', 'simulacro'), ('simulacro', 'nacional'), ('nacional', '2023'), ('2023', 'es'), ('es', 'vital'), ('vital', 'estar'), ('estar', 'preparados'), ('preparados', 'y'), ('y', 'saber'), ('saber', 'cómo'), ('cómo', 'actuar'), ('actuar', 'en'), ('en', 'caso'), ('caso', 'de'), ('de', 'un'), ('un', 'sismo'), ('sismo', 'tu'), ('tu', 'seguridad'), ('seguridad', 'y'), ('y', 'la'), ('la', 'de'), ('de', 'tus'), ('tus', 'seres'), ('seres', 'queridos'), ('queridos', 'son'), ('son', 'lo'), ('lo', 'más'), ('más', 'importante'), ('importante', 'participa'), ('participa', 'y'), ('y', 'tomemos'), ('tomemos', 'juntos'), ('juntos', 'medidas'), ('medidas', 'de'), ('de', 'precaución'), ('precaución', 'para'), ('para', 'cuidarnos'), ('cuidarnos', 'entre'), ('entre', 'todos')]",en uno minuto él llevar a cabo el segundo simulacro nacional 2023 ser vital estar preparado y saber cómo actuar en caso de uno sismo tu seguridad y el de tu ser querido ser él más importante participar y tom junto medida de precaución para cuidarno entre todo,2.54757925111659e-06
46,cuando se trata de defender a jalisco no hay vuelta atrás siempre estaré aquí firme y sin titubeos dispuesto a enfrentar a los malos gobiernos naranjas juntos construiremos un jalisco mejor,"['trata', 'defender', 'jalisco', 'vuelta', 'atrás', 'siempre', 'firme', 'titubeos', 'dispuesto', 'enfrentar', 'malos', 'gobiernos', 'naranjas', 'juntos', 'construiremos', 'jalisco', 'mejor']","['defender', 'jalisco', 'vuelta', 'atrás', 'estar', 'firme', 'titubeo', 'dispuesto', 'enfrentar', 'malo', 'gobierno', 'naranja', 'junto', 'construirer', 'jalisco']","[('cuando', 'se'), ('se', 'trata'), ('trata', 'de'), ('de', 'defender'), ('defender', 'a'), ('a', 'jalisco'), ('jalisco', 'no'), ('no', 'hay'), ('hay', 'vuelta'), ('vuelta', 'atrás'), ('atrás', 'siempre'), ('siempre', 'estaré'), ('estaré', 'aquí'), ('aquí', 'firme'), ('firme', 'y'), ('y', 'sin'), ('sin', 'titubeos'), ('titubeos', 'dispuesto'), ('dispuesto', 'a'), ('a', 'enfrentar'), ('enfrentar', 'a'), ('a', 'los'), ('los', 'malos'), ('malos', 'gobiernos'), ('gobiernos', 'naranjas'), ('naranjas', 'juntos'), ('juntos', 'construiremos'), ('construiremos', 'un'), ('un', '\xa0'), ('\xa0', 'jalisco'), ('jalisco', '\xa0'), ('\xa0', 'mejor')]",cuando él tratar de defender a jalisco no haber vuelta atrás siempre estar aquí firme y sin titubeo dispuesto a enfrentar a el malo gobierno naranja junto construirer uno   jalisco   mejor,7.343246699643303e-05
47,"lomelí denuncia insensibilidad de lemus hacia grupos vulnerables en guadalajara drcarloslomeli
 y regidores de 
guadalajaragob
 denuncian la falta de apoyo de 
pablolemusn
 hacia personas con discapacidad del centro de atención metropolitana integral","['lomelí', 'denuncia', 'insensibilidad', 'lemus', 'grupos', 'vulnerables', 'guadalajara', 'regidores', 'guadalajaragob', 'denuncian', 'falta', 'apoyo', 'pablolemusn', 'personas', 'discapacidad', 'centro', 'atención', 'metropolitana', 'integral']","['lomelí', 'denunciar', 'insensibilidad', 'lemus', 'grupo', 'vulnerable', 'guadalajara', 'drcarloslomeli', 'regidor', 'guadalajaragob', 'denunciar', 'falta', 'apoyo', 'pablolemusn', 'persona', 'discapacidad', 'centro', 'atención', 'metropolitano', 'integral']","[('lomelí', 'denuncia'), ('denuncia', 'insensibilidad'), ('insensibilidad', 'de'), ('de', 'lemus'), ('lemus', 'hacia'), ('hacia', 'grupos'), ('grupos', 'vulnerables'), ('vulnerables', 'en'), ('en', 'guadalajara'), ('guadalajara', 'drcarloslomeli'), ('drcarloslomeli', '\n '), ('\n ', 'y'), ('y', 'regidores'), ('regidores', 'de'), ('de', '\n'), ('\n', 'guadalajaragob'), ('guadalajaragob', '\n '), ('\n ', 'denuncian'), ('denuncian', 'la'), ('la', 'falta'), ('falta', 'de'), ('de', 'apoyo'), ('apoyo', 'de'), ('de', '\n'), ('\n', 'pablolemusn'), ('pablolemusn', '\n '), ('\n ', 'hacia'), ('hacia', 'personas'), ('personas', 'con'), ('con', 'discapacidad'), ('discapacidad', 'del'), ('del', 'centro'), ('centro', 'de'), ('de', 'atención'), ('atención', 'metropolitana'), ('metropolitana', 'integral')]","lomelí denunciar insensibilidad de lemus hacia grupo vulnerable en guadalajara drcarloslomeli 
  y regidor de 
 guadalajaragob 
  denunciar el falta de apoyo de 
 pablolemusn 
  hacia persona con discapacidad del centro de atención metropolitano integral",0.7124521467166681
48,solamente sumando esfuerzos se puede lograr el objetivo de transformar jalisco me siento muy agradecido con el gran recibimiento y las muestras de apoyo que nos hicieron vecinas y vecinos del parque el refugio la gente pide un cambio se ve y se siente,"['solamente', 'sumando', 'esfuerzos', 'puede', 'lograr', 'objetivo', 'transformar', 'jalisco', 'siento', 'agradecido', 'gran', 'recibimiento', 'muestras', 'apoyo', 'hicieron', 'vecinas', 'vecinos', 'parque', 'refugio', 'gente', 'pide', 'cambio']","['sumar', 'esfuerzo', 'lograr', 'objetivo', 'transformar', 'jalisco', 'sentir', 'agradecido', 'recibimiento', 'muestra', 'apoyo', 'vecina', 'vecino', 'parque', 'refugio', 'gente', 'pedir', 'cambio', 'ver', 'sentir']","[('solamente', 'sumando'), ('sumando', 'esfuerzos'), ('esfuerzos', 'se'), ('se', 'puede'), ('puede', 'lograr'), ('lograr', 'el'), ('el', 'objetivo'), ('objetivo', 'de'), ('de', 'transformar'), ('transformar', 'jalisco'), ('jalisco', 'me'), ('me', 'siento'), ('siento', 'muy'), ('muy', 'agradecido'), ('agradecido', 'con'), ('con', 'el'), ('el', 'gran'), ('gran', 'recibimiento'), ('recibimiento', 'y'), ('y', 'las'), ('las', 'muestras'), ('muestras', 'de'), ('de', 'apoyo'), ('apoyo', 'que'), ('que', 'nos'), ('nos', 'hicieron'), ('hicieron', 'vecinas'), ('vecinas', 'y'), ('y', 'vecinos'), ('vecinos', 'del'), ('del', 'parque'), ('parque', 'el'), ('el', 'refugio'), ('refugio', 'la'), ('la', 'gente'), ('gente', 'pide'), ('pide', 'un'), ('un', 'cambio'), ('cambio', 'se'), ('se', 've'), ('ve', 'y'), ('y', 'se'), ('se', 'siente')]",solamente sumar esfuerzo él poder lograr el objetivo de transformar jalisco yo sentir mucho agradecido con el gran recibimiento y el muestra de apoyo que yo hacer vecina y vecino del parque el refugio el gente pedir uno cambio él ver y él sentir,0.002137584694357866
49,es hora de abrir los ojos mientras el actual alcalde de guadalajara se enfoca en sus intereses nosotros las y los regidores de morena estamos aquí para escuchar entender y trabajar en soluciones reales para los problemas de nuestra ciudad guadalajara y jalisco merecen una verdadera transformación,"['hora', 'abrir', 'ojos', 'mientras', 'actual', 'alcalde', 'guadalajara', 'enfoca', 'intereses', 'regidores', 'morena', 'escuchar', 'entender', 'trabajar', 'soluciones', 'reales', 'problemas', 'ciudad', 'guadalajara', 'jalisco', 'merecen', 'verdadera', 'transformación']","['hora', 'abrir', 'ojo', 'actual', 'alcalde', 'guadalajara', 'enfocar', 'interés', 'regidor', 'morena', 'escuchar', 'entender', 'trabajar', 'solución', 'real', 'problema', 'ciudad', 'guadalajara', 'jalisco', 'merecer', 'transformación']","[('es', 'hora'), ('hora', 'de'), ('de', 'abrir'), ('abrir', 'los'), ('los', 'ojos'), ('ojos', 'mientras'), ('mientras', 'el'), ('el', 'actual'), ('actual', 'alcalde'), ('alcalde', 'de'), ('de', 'guadalajara'), ('guadalajara', 'se'), ('se', 'enfoca'), ('enfoca', 'en'), ('en', 'sus'), ('sus', 'intereses'), ('intereses', 'nosotros'), ('nosotros', 'las'), ('las', 'y'), ('y', 'los'), ('los', 'regidores'), ('regidores', 'de'), ('de', 'morena'), ('morena', 'estamos'), ('estamos', 'aquí'), ('aquí', 'para'), ('para', 'escuchar'), ('escuchar', 'entender'), ('entender', 'y'), ('y', 'trabajar'), ('trabajar', 'en'), ('en', 'soluciones'), ('soluciones', 'reales'), ('reales', 'para'), ('para', 'los'), ('los', 'problemas'), ('problemas', 'de'), ('de', 'nuestra'), ('nuestra', 'ciudad'), ('ciudad', 'guadalajara'), ('guadalajara', 'y'), ('y', 'jalisco'), ('jalisco', 'merecen'), ('merecen', 'una'), ('una', 'verdadera'), ('verdadera', 'transformación')]",ser hora de abrir el ojo mientras el actual alcalde de guadalajara él enfocar en su interés yo el y el regidor de morena estar aquí para escuchar entender y trabajar en solución real para el problema de nuestro ciudad guadalajara y jalisco merecer uno verdadero transformación,2.037144516599493e-05
