,texto,tokens
130,yo no quiero ni a morena al verde ni al pt en los gobiernos pero desde las elecciones este señor de movimiento ciudadano de zapopan no me latía hay algo en su rostro que no me hace confiar en él ea_puerto juanjosefrangie,"['yo', 'no', 'quiero', 'ni', 'a', 'morena', 'al', 'verde', 'ni', 'al', 'pt', 'en', 'los', 'gobiernos', 'pero', 'desde', 'las', 'elecciones', 'este', 'señor', 'de', 'movimiento', 'ciudadano', 'de', 'zapopan', 'no', 'me', 'latía', 'hay', 'algo', 'en', 'su', 'rostro', 'que', 'no', 'me', 'hace', 'confiar', 'en', 'él', 'ea_puerto', 'juanjosefrangie']"
131,mire mi presidente en av américas y josé maría vigil desapareció un precioso árbol cómo ahí que,"['mire', 'mi', 'presidente', 'en', 'av', 'américas', 'y', 'josé', 'maría', 'vigil', 'desapareció', 'un', 'precioso', 'árbol', 'cómo', 'ahí', 'que']"
132,mire presi,"['mire', 'presi']"
133,sigan votando por los naranjas luzesperanz_ofi guadalajaragob,"['sigan', 'votando', 'por', 'los', 'naranjas', 'luzesperanz_ofi', 'guadalajaragob']"
134,en la misa por el regreso de la virgen de zapopan el cardenal luzesperanz_ofi laurorodriguez_,"['en', 'la', 'misa', 'por', 'el', 'regreso', 'de', 'la', 'virgen', 'de', 'zapopan', 'el', 'cardenal', 'luzesperanz_ofi', 'laurorodriguez_']"
135,pablolemusn,['pablolemusn']
136,l bitacorapol iepcjalisco,"['l', 'bitacorapol', 'iepcjalisco']"
137,exigimos al 021,"['exigimos', 'al', '021']"
138,debería pedir ya no caer en las tentaciones del dinero fácil donde están los 300 millones el excedente de carrucel chafa de 1 millón y lo metieron en 24 millones le seguimos neta que ridículo y falso te vez ya veras en el 2024 como el pueblo expulsa a todos los de mc bitacorapol iepcjalisco,"['debería', 'pedir', 'ya', 'no', 'caer', 'en', 'las', 'tentaciones', 'del', 'dinero', 'fácil', 'donde', 'están', 'los', '300', 'millones', 'el', 'excedente', 'de', 'carrucel', 'chafa', 'de', '1', 'millón', 'y', 'lo', 'metieron', 'en', '24', 'millones', 'le', 'seguimos', 'neta', 'que', 'ridículo', 'y', 'falso', 'te', 'vez', 'ya', 'veras', 'en', 'el', '2024', 'como', 'el', 'pueblo', 'expulsa', 'a', 'todos', 'los', 'de', 'mc', 'bitacorapol', 'iepcjalisco']"
139,2 nikoncom,"['2', 'nikoncom']"
140,felicidades a la colonia y si sigue así arqenriqueag pablolemusn,"['felicidades', 'a', 'la', 'colonia', 'y', 'si', 'sigue', 'así', 'arqenriqueag', 'pablolemusn']"
141,bendito sea el señor que nos gobierna por su poder que tiene sobre sus vasallos dios y gobierno sobre la tierra bitacorapol iepcjalisco,"['bendito', 'sea', 'el', 'señor', 'que', 'nos', 'gobierna', 'por', 'su', 'poder', 'que', 'tiene', 'sobre', 'sus', 'vasallos', 'dios', 'y', 'gobierno', 'sobre', 'la', 'tierra', 'bitacorapol', 'iepcjalisco']"
142,sin vergüenza pablolemusn,"['sin', 'vergüenza', 'pablolemusn']"
143,guadalajara insegura como todo municipio gobernado por,"['guadalajara', 'insegura', 'como', 'todo', 'municipio', 'gobernado', 'por']"
144,6,['6']
145,cesarmetlab terrorrestmx,"['cesarmetlab', 'terrorrestmx']"
146,en un solo meme andrés de la peña,"['en', 'un', 'solo', 'meme', 'andrés', 'de', 'la', 'peña']"
147,déjese de tonterías señora y genere trabajos y ayude a traer tranquilidad basta de las fotos y de publicaciones pendejas verodelgadillog pablolemusn,"['déjese', 'de', 'tonterías', 'señora', 'y', 'genere', 'trabajos', 'y', 'ayude', 'a', 'traer', 'tranquilidad', 'basta', 'de', 'las', 'fotos', 'y', 'de', 'publicaciones', 'pendejas', 'verodelgadillog', 'pablolemusn']"
148,pero de la recolección de basura ni hablamos verdad pablolemusn,"['pero', 'de', 'la', 'recolección', 'de', 'basura', 'ni', 'hablamos', 'verdad', 'pablolemusn']"
149,5,['5']
150,ay no manche don ni las promesas cumplió ahí sigue moviéndose todo lo de iconia y usted ni hace nada pablolemusn movciudadanojal,"['ay', 'no', 'manche', 'don', 'ni', 'las', 'promesas', 'cumplió', 'ahí', 'sigue', 'moviéndose', 'todo', 'lo', 'de', 'iconia', 'y', 'usted', 'ni', 'hace', 'nada', 'pablolemusn', 'movciudadanojal']"
151,excelente obra presidente pablito un logro más de tantos y sí la calle directo a palacio de gobierno bendiciones presidente pablito pablolemusn,"['excelente', 'obra', 'presidente', 'pablito', 'un', 'logro', 'más', 'de', 'tantos', 'y', 'sí', 'la', 'calle', 'directo', 'a', 'palacio', 'de', 'gobierno', 'bendiciones', 'presidente', 'pablito', 'pablolemusn']"
152,esta semana acompañe a nuestro alcalde,"['esta', 'semana', 'acompañe', 'a', 'nuestro', 'alcalde']"
153,todo eso con los 300 millones que te robaste de zapopan pablolemusn,"['todo', 'eso', 'con', 'los', '300', 'millones', 'que', 'te', 'robaste', 'de', 'zapopan', 'pablolemusn']"
154,gracias,['gracias']
155,eso es todo ea_puerto juanjosefrangie,"['eso', 'es', 'todo', 'ea_puerto', 'juanjosefrangie']"
156,esos ciudadanos sucios como siempre dianacu77543689 trafico_zmg,"['esos', 'ciudadanos', 'sucios', 'como', 'siempre', 'dianacu77543689', 'trafico_zmg']"
157,así esta guadalajara y su área metropolitana y todo el estado de jalisco con los naranjas esperando se larguen para siempre y regrese gnocturnamx,"['así', 'esta', 'guadalajara', 'y', 'su', 'área', 'metropolitana', 'y', 'todo', 'el', 'estado', 'de', 'jalisco', 'con', 'los', 'naranjas', 'esperando', 'se', 'larguen', 'para', 'siempre', 'y', 'regrese', 'gnocturnamx']"
158,el guadalajara de gnocturnamx,"['el', 'guadalajara', 'de', 'gnocturnamx']"
159,2,['2']
160,guadalajara no pablolemusn,"['guadalajara', 'no', 'pablolemusn']"
161,excelente trabajo con todo y cuente con mi apoyo pablolemusn,"['excelente', 'trabajo', 'con', 'todo', 'y', 'cuente', 'con', 'mi', 'apoyo', 'pablolemusn']"
162,puro 0 a la izquierda verodelgadillog pablolemusn,"['puro', '0', 'a', 'la', 'izquierda', 'verodelgadillog', 'pablolemusn']"
163,hay no más ciclovías y banquetones y una mini calle está siendo de guadalajara intransitable a menos circulación más contaminación reconsidere pablolemusn,"['hay', 'no', 'más', 'ciclovías', 'y', 'banquetones', 'y', 'una', 'mini', 'calle', 'está', 'siendo', 'de', 'guadalajara', 'intransitable', 'a', 'menos', 'circulación', 'más', 'contaminación', 'reconsidere', 'pablolemusn']"
164,y sigues pablolemusn,"['y', 'sigues', 'pablolemusn']"
165,cinicos verodelgadillog pablolemusn,"['cinicos', 'verodelgadillog', 'pablolemusn']"
166,pero llenas de basura pablolemusn,"['pero', 'llenas', 'de', 'basura', 'pablolemusn']"
167,mc el peor de todos los gobiernos que hemos tenido en jalisco y ya es mucho decir después de haber sido gobernados por el prian ea_puerto juanjosefrangie,"['mc', 'el', 'peor', 'de', 'todos', 'los', 'gobiernos', 'que', 'hemos', 'tenido', 'en', 'jalisco', 'y', 'ya', 'es', 'mucho', 'decir', 'después', 'de', 'haber', 'sido', 'gobernados', 'por', 'el', 'prian', 'ea_puerto', 'juanjosefrangie']"
168,yo recuerdo a jacobo zabludosky haber dicho alguna vez a alguien de la politica decirle que no podia hablar si estaba en veda de campaña y practicamente callarlo nada de los clavos de cristo bitacorapol iepcjalisco,"['yo', 'recuerdo', 'a', 'jacobo', 'zabludosky', 'haber', 'dicho', 'alguna', 'vez', 'a', 'alguien', 'de', 'la', 'politica', 'decirle', 'que', 'no', 'podia', 'hablar', 'si', 'estaba', 'en', 'veda', 'de', 'campaña', 'y', 'practicamente', 'callarlo', 'nada', 'de', 'los', 'clavos', 'de', 'cristo', 'bitacorapol', 'iepcjalisco']"
169,se la pasan freseando hay que bonito verodelgadillog pablolemusn,"['se', 'la', 'pasan', 'freseando', 'hay', 'que', 'bonito', 'verodelgadillog', 'pablolemusn']"
170,y los 300 millones pablolemusn,"['y', 'los', '300', 'millones', 'pablolemusn']"
171,mirrey pablolemusn,"['mirrey', 'pablolemusn']"
172,58 tapmixercom,"['58', 'tapmixercom']"
173,increíble como poco importa a la u de g la basura acumulada alrededor de la facultad la fuente puertas árboles en la normal es común y los árboles sin poder que tapan las lámparas del sendero seguro,"['increíble', 'como', 'poco', 'importa', 'a', 'la', 'u', 'de', 'g', 'la', 'basura', 'acumulada', 'alrededor', 'de', 'la', 'facultad', 'la', 'fuente', 'puertas', 'árboles', 'en', 'la', 'normal', 'es', 'común', 'y', 'los', 'árboles', 'sin', 'poder', 'que', 'tapan', 'las', 'lámparas', 'del', 'sendero', 'seguro']"
174,umpcybz zapopangob,"['umpcybz', 'zapopangob']"
175,ni unos ni otros ladonna_rossa jpms79,"['ni', 'unos', 'ni', 'otros', 'ladonna_rossa', 'jpms79']"
176,gracias por su trabajo por informar buenas noches umpcybz zapopangob,"['gracias', 'por', 'su', 'trabajo', 'por', 'informar', 'buenas', 'noches', 'umpcybz', 'zapopangob']"
177,4,['4']
178,quiere reclamar bien entonces reclamele a delamoragalvez1 jpms79,"['quiere', 'reclamar', 'bien', 'entonces', 'reclamele', 'a', 'delamoragalvez1', 'jpms79']"
179,qepd pablolemusn,"['qepd', 'pablolemusn']"
180,pablolemusn,['pablolemusn']
181,fuera lemus y frangie bitacorapol iepcjalisco,"['fuera', 'lemus', 'y', 'frangie', 'bitacorapol', 'iepcjalisco']"
182,agua limpia pablolemusn,"['agua', 'limpia', 'pablolemusn']"
183,y si le dices al pablolemusn,"['y', 'si', 'le', 'dices', 'al', 'pablolemusn']"
184,oiga con todo respeto yo estuve con ud cuando estaba en zapopan todo bien yo pensé q había inclusión pablolemusn,"['oiga', 'con', 'todo', 'respeto', 'yo', 'estuve', 'con', 'ud', 'cuando', 'estaba', 'en', 'zapopan', 'todo', 'bien', 'yo', 'pensé', 'q', 'había', 'inclusión', 'pablolemusn']"
185,175 coinpapercom,"['175', 'coinpapercom']"
186,po pablolemusn,"['po', 'pablolemusn']"
187,da coraje ver el grado de cinismo por parte de este monigote dónde están los 306 millones espero que no quede así ese asunto pablolemusn,"['da', 'coraje', 'ver', 'el', 'grado', 'de', 'cinismo', 'por', 'parte', 'de', 'este', 'monigote', 'dónde', 'están', 'los', '306', 'millones', 'espero', 'que', 'no', 'quede', 'así', 'ese', 'asunto', 'pablolemusn']"
188,pablolemusn,['pablolemusn']
189,pablolemusn,['pablolemusn']
190,4,['4']
191,es en toda la ciudad pero particularmente estos 2 meses pasados el fltro en 1mes tiene lodo y el agua color chocolate jpms79,"['es', 'en', 'toda', 'la', 'ciudad', 'pero', 'particularmente', 'estos', '2', 'meses', 'pasados', 'el', 'fltro', 'en', '1mes', 'tiene', 'lodo', 'y', 'el', 'agua', 'color', 'chocolate', 'jpms79']"
192,pablolemusn guadalajaragob,"['pablolemusn', 'guadalajaragob']"
193,pablolemusn,['pablolemusn']
194,pablolemusn policiagdl,"['pablolemusn', 'policiagdl']"
195,pablolemusn,['pablolemusn']
196,5 de lengua porfavor pablolemusn,"['5', 'de', 'lengua', 'porfavor', 'pablolemusn']"
197,a seguir realizando obras estúpidas y mal planeadas pablolemusn,"['a', 'seguir', 'realizando', 'obras', 'estúpidas', 'y', 'mal', 'planeadas', 'pablolemusn']"
198,y los árboles pablolemusn,"['y', 'los', 'árboles', 'pablolemusn']"
199,,[]
200,en su momento yo atendi a tu llamado de apoyo en las elecciones y me hice presente a tu favor y ahora que yo te busco para pedir ayuda en la agilizacion de obras en constituyentes y 16 de septiembre no me atiendes tienen un cochinero y avanzaron en total desorden,"['en', 'su', 'momento', 'yo', 'atendi', 'a', 'tu', 'llamado', 'de', 'apoyo', 'en', 'las', 'elecciones', 'y', 'me', 'hice', 'presente', 'a', 'tu', 'favor', 'y', 'ahora', 'que', 'yo', 'te', 'busco', 'para', 'pedir', 'ayuda', 'en', 'la', 'agilizacion', 'de', 'obras', 'en', 'constituyentes', 'y', '16', 'de', 'septiembre', 'no', 'me', 'atiendes', 'tienen', 'un', 'cochinero', 'y', 'avanzaron', 'en', 'total', 'desorden']"
201,y placas de nomenclatura pablolemusn,"['y', 'placas', 'de', 'nomenclatura', 'pablolemusn']"
202,mentiras y más mentiras solamente en las calles de tus cuates vente a la echeverría a 1 y 5 de mayo a la valentín gómez farías mentiroso pablolemusn,"['mentiras', 'y', 'más', 'mentiras', 'solamente', 'en', 'las', 'calles', 'de', 'tus', 'cuates', 'vente', 'a', 'la', 'echeverría', 'a', '1', 'y', '5', 'de', 'mayo', 'a', 'la', 'valentín', 'gómez', 'farías', 'mentiroso', 'pablolemusn']"
203,urge que se vayan los naranjas trafico_zmg jaliscovial,"['urge', 'que', 'se', 'vayan', 'los', 'naranjas', 'trafico_zmg', 'jaliscovial']"
204,9,['9']
205,desquiciado el centro de gdl cunden la incivilidad y el desorden bocinas a altísimo volumen y boquetes por doquier la ley antirruido en el cesto de la basura mientras el,"['desquiciado', 'el', 'centro', 'de', 'gdl', 'cunden', 'la', 'incivilidad', 'y', 'el', 'desorden', 'bocinas', 'a', 'altísimo', 'volumen', 'y', 'boquetes', 'por', 'doquier', 'la', 'ley', 'antirruido', 'en', 'el', 'cesto', 'de', 'la', 'basura', 'mientras', 'el']"
206,muy bien alcalde muy bien piero gracias a todos pierovegayahooc pablolemusn,"['muy', 'bien', 'alcalde', 'muy', 'bien', 'piero', 'gracias', 'a', 'todos', 'pierovegayahooc', 'pablolemusn']"
207,revistapolemon movciudadanomx,"['revistapolemon', 'movciudadanomx']"
208,en jalisco el alcalde de,"['en', 'jalisco', 'el', 'alcalde', 'de']"
209,11 mondaycom 2 haz tu pronóstico,"['11', 'mondaycom', '2', 'haz', 'tu', 'pronóstico']"
210,son los resultados del personal y mandos acargo de la comisaria pablolemusn policiagdl,"['son', 'los', 'resultados', 'del', 'personal', 'y', 'mandos', 'acargo', 'de', 'la', 'comisaria', 'pablolemusn', 'policiagdl']"
211,vecinos de,"['vecinos', 'de']"
212,ánimo miguel miguelr88184390,"['ánimo', 'miguel', 'miguelr88184390']"
213,y la basura sr lemus pablolemusn,"['y', 'la', 'basura', 'sr', 'lemus', 'pablolemusn']"
214,2 mondaycom,"['2', 'mondaycom']"
215,ánimo león detectorleon policiagdl,"['ánimo', 'león', 'detectorleon', 'policiagdl']"
216,ánimo jalisco j_jprge policiagdl,"['ánimo', 'jalisco', 'j_jprge', 'policiagdl']"
217,q mentira nunca logran recuperar un solo auto esa reducción es que no registran todos los robos pablolemusn,"['q', 'mentira', 'nunca', 'logran', 'recuperar', 'un', 'solo', 'auto', 'esa', 'reducción', 'es', 'que', 'no', 'registran', 'todos', 'los', 'robos', 'pablolemusn']"
218,ánimo jorge j_jprge,"['ánimo', 'jorge', 'j_jprge']"
219,adoquín podo táctil pablolemusn,"['adoquín', 'podo', 'táctil', 'pablolemusn']"
220,ahora más calles de nuestra ciudad tienen un nuevo rostro lucen más bonitas y dignas con la renovación que les hemos dado con,"['ahora', 'más', 'calles', 'de', 'nuestra', 'ciudad', 'tienen', 'un', 'nuevo', 'rostro', 'lucen', 'más', 'bonitas', 'y', 'dignas', 'con', 'la', 'renovación', 'que', 'les', 'hemos', 'dado', 'con']"
221,lobobot los paises primermundistas cada quien se lleva su basura a su casa y si se les cae la recogen estamos como estamos por personas y lobos que no exigen a los funcionarios públicos además fue de un evento religioso charliferm33257 mariobello22,"['lobobot', 'los', 'paises', 'primermundistas', 'cada', 'quien', 'se', 'lleva', 'su', 'basura', 'a', 'su', 'casa', 'y', 'si', 'se', 'les', 'cae', 'la', 'recogen', 'estamos', 'como', 'estamos', 'por', 'personas', 'y', 'lobos', 'que', 'no', 'exigen', 'a', 'los', 'funcionarios', 'públicos', 'además', 'fue', 'de', 'un', 'evento', 'religioso', 'charliferm33257', 'mariobello22']"
222,ya pusieron al indatcom a llenarte las publicaciones de animos los bots no votan ya deberían saberlo por cierto ya supe que con los festejos del dia de muertos estas haciendo otra vaquita gracias a los restauranteros del centro de guadalajara mendiga rata pablolemusn,"['ya', 'pusieron', 'al', 'indatcom', 'a', 'llenarte', 'las', 'publicaciones', 'de', 'animos', 'los', 'bots', 'no', 'votan', 'ya', 'deberían', 'saberlo', 'por', 'cierto', 'ya', 'supe', 'que', 'con', 'los', 'festejos', 'del', 'dia', 'de', 'muertos', 'estas', 'haciendo', 'otra', 'vaquita', 'gracias', 'a', 'los', 'restauranteros', 'del', 'centro', 'de', 'guadalajara', 'mendiga', 'rata', 'pablolemusn']"
223,anime jalisco pablolemusn,"['anime', 'jalisco', 'pablolemusn']"
224,85,['85']
225,y los desaparecidos los asesinatos en patria ahí como andamos lemus pablolemusn,"['y', 'los', 'desaparecidos', 'los', 'asesinatos', 'en', 'patria', 'ahí', 'como', 'andamos', 'lemus', 'pablolemusn']"
226,tienes razón pobre espacio público crecerá con un trauma y si es mejor proteger a los peatones de la lluvia a protegerlos de ser arrollados por algún vehículo manuelgaribay4 pablolemusn,"['tienes', 'razón', 'pobre', 'espacio', 'público', 'crecerá', 'con', 'un', 'trauma', 'y', 'si', 'es', 'mejor', 'proteger', 'a', 'los', 'peatones', 'de', 'la', 'lluvia', 'a', 'protegerlos', 'de', 'ser', 'arrollados', 'por', 'algún', 'vehículo', 'manuelgaribay4', 'pablolemusn']"
227,pablolemusn,['pablolemusn']
228,yo con pablolemusn,"['yo', 'con', 'pablolemusn']"
229,animo pablolemusn,"['animo', 'pablolemusn']"
230,animo pablolemusn,"['animo', 'pablolemusn']"
231,animo pablolemusn policiagdl,"['animo', 'pablolemusn', 'policiagdl']"
232,ánimo pablo pablolemusn policiagdl,"['ánimo', 'pablo', 'pablolemusn', 'policiagdl']"
233,sera guadalajara españa por que en guadalajara mexico no sirve el c5 hay miles de delitos extorsiones asaltos asesinatos y todos impunes creo que ya se contagiaron de otros datos como los de morena los ciudadanos no somos tontos y sabemos que mienten pablolemusn,"['sera', 'guadalajara', 'españa', 'por', 'que', 'en', 'guadalajara', 'mexico', 'no', 'sirve', 'el', 'c5', 'hay', 'miles', 'de', 'delitos', 'extorsiones', 'asaltos', 'asesinatos', 'y', 'todos', 'impunes', 'creo', 'que', 'ya', 'se', 'contagiaron', 'de', 'otros', 'datos', 'como', 'los', 'de', 'morena', 'los', 'ciudadanos', 'no', 'somos', 'tontos', 'y', 'sabemos', 'que', 'mienten', 'pablolemusn']"
234,animo jalisco siempre para adelante pablolemusn,"['animo', 'jalisco', 'siempre', 'para', 'adelante', 'pablolemusn']"
235,buen trabajo pablolemusn,"['buen', 'trabajo', 'pablolemusn']"
236,ánimo jalisco pablolemusn,"['ánimo', 'jalisco', 'pablolemusn']"
237,ánimo jalisco pablolemusn,"['ánimo', 'jalisco', 'pablolemusn']"
238,animo jalisco pablolemusn,"['animo', 'jalisco', 'pablolemusn']"
239,animo pablolemusn,"['animo', 'pablolemusn']"
240,animo pablo lemus es por guadalajara pablolemusn,"['animo', 'pablo', 'lemus', 'es', 'por', 'guadalajara', 'pablolemusn']"
241,vamos lemus con todo pablolemusn,"['vamos', 'lemus', 'con', 'todo', 'pablolemusn']"
242,que buena broma ni ustedes se la creen eso no tener cinismo en ustedes pablolemusn,"['que', 'buena', 'broma', 'ni', 'ustedes', 'se', 'la', 'creen', 'eso', 'no', 'tener', 'cinismo', 'en', 'ustedes', 'pablolemusn']"
243,ánimo pablo pablolemusn,"['ánimo', 'pablo', 'pablolemusn']"
244,animo pablo pablolemusn,"['animo', 'pablo', 'pablolemusn']"
245,nimo jalisco pablolemusn,"['nimo', 'jalisco', 'pablolemusn']"
246,el municipio más peligroso de jalisco según datos del secretariado ejecutivo del sistema nacional de seguridad pública qué han hecho para estar tan mal pablolemusn,"['el', 'municipio', 'más', 'peligroso', 'de', 'jalisco', 'según', 'datos', 'del', 'secretariado', 'ejecutivo', 'del', 'sistema', 'nacional', 'de', 'seguridad', 'pública', 'qué', 'han', 'hecho', 'para', 'estar', 'tan', 'mal', 'pablolemusn']"
247,algún comentario sobre estos resultados de pablolemusn,"['algún', 'comentario', 'sobre', 'estos', 'resultados', 'de', 'pablolemusn']"
248,animo pablo pablolemusn,"['animo', 'pablo', 'pablolemusn']"
249,animo pablo pablolemusn policiagdl,"['animo', 'pablo', 'pablolemusn', 'policiagdl']"
250,la realidad supera las cifras pablolemusn,"['la', 'realidad', 'supera', 'las', 'cifras', 'pablolemusn']"
251,llovedero de quejas interpondrán ciudadanos ante el,"['llovedero', 'de', 'quejas', 'interpondrán', 'ciudadanos', 'ante', 'el']"
252,mi reconocimiento para la pablolemusn,"['mi', 'reconocimiento', 'para', 'la', 'pablolemusn']"
253,gracias a la estrategia operativa y la tecnología del c5 guadalajara la comisaría de seguridad ciudadana guadalajara,"['gracias', 'a', 'la', 'estrategia', 'operativa', 'y', 'la', 'tecnología', 'del', 'c5', 'guadalajara', 'la', 'comisaría', 'de', 'seguridad', 'ciudadana', 'guadalajara']"
254,llovedero de quejas interpondrán ciudadanos ante el,"['llovedero', 'de', 'quejas', 'interpondrán', 'ciudadanos', 'ante', 'el']"
255,próximo gobernador pablolemusn,"['próximo', 'gobernador', 'pablolemusn']"
256,a pesar de los pesares se está enchulando pablolemusn,"['a', 'pesar', 'de', 'los', 'pesares', 'se', 'está', 'enchulando', 'pablolemusn']"
257,y para cuando das la cara x lo que te robaste en zapopan a chaparrito tan embustero pablolemusn,"['y', 'para', 'cuando', 'das', 'la', 'cara', 'x', 'lo', 'que', 'te', 'robaste', 'en', 'zapopan', 'a', 'chaparrito', 'tan', 'embustero', 'pablolemusn']"
258,que de los 3 no se hace 1 verodelgadillog pablolemusn,"['que', 'de', 'los', '3', 'no', 'se', 'hace', '1', 'verodelgadillog', 'pablolemusn']"
259,que mal estigmatizar los espacios públicos con apodos inadecuados estrella de la muerte no sabía que ahí murieran las personas solo veo muchisims usuaris de transporte público que no tienen resguardo y protección cuando llueve pablolemusn,"['que', 'mal', 'estigmatizar', 'los', 'espacios', 'públicos', 'con', 'apodos', 'inadecuados', 'estrella', 'de', 'la', 'muerte', 'no', 'sabía', 'que', 'ahí', 'murieran', 'las', 'personas', 'solo', 'veo', 'muchisims', 'usuaris', 'de', 'transporte', 'público', 'que', 'no', 'tienen', 'resguardo', 'y', 'protección', 'cuando', 'llueve', 'pablolemusn']"
260,desaparecieron un espacio público para construir edificios para particulares eso es lo que sucede en el centro de zapopan pablolemusn,"['desaparecieron', 'un', 'espacio', 'público', 'para', 'construir', 'edificios', 'para', 'particulares', 'eso', 'es', 'lo', 'que', 'sucede', 'en', 'el', 'centro', 'de', 'zapopan', 'pablolemusn']"
261,esa veronica quieres suerte de seguir viviendo del pueblo sin hacer nada lemus no te contamines verodelgadillog pablolemusn,"['esa', 'veronica', 'quieres', 'suerte', 'de', 'seguir', 'viviendo', 'del', 'pueblo', 'sin', 'hacer', 'nada', 'lemus', 'no', 'te', 'contamines', 'verodelgadillog', 'pablolemusn']"
262,lo van a encarcelar antes sergior19556838 pablolemusn,"['lo', 'van', 'a', 'encarcelar', 'antes', 'sergior19556838', 'pablolemusn']"
263,pura ciclovía cierre de carriles pinturita y monumentos carruseles carísimos cartel inmobiliario desaparición de 300 melones pablolemusn,"['pura', 'ciclovía', 'cierre', 'de', 'carriles', 'pinturita', 'y', 'monumentos', 'carruseles', 'carísimos', 'cartel', 'inmobiliario', 'desaparición', 'de', '300', 'melones', 'pablolemusn']"
264,92,['92']
265,ese es mi gober cuentas con el apoyo de muchos gente sigue como vas tu muy bien estimado pablo abrazo y bendecido camino sin duda nuestro próximo gobernador pablolemusn,"['ese', 'es', 'mi', 'gober', 'cuentas', 'con', 'el', 'apoyo', 'de', 'muchos', 'gente', 'sigue', 'como', 'vas', 'tu', 'muy', 'bien', 'estimado', 'pablo', 'abrazo', 'y', 'bendecido', 'camino', 'sin', 'duda', 'nuestro', 'próximo', 'gobernador', 'pablolemusn']"
266,agradezco,['agradezco']
267,aquí otra vez dando lata cuando van a arreglar esta fuga ya va a cumplir un mes y nada solo dien se atiende su reporte,"['aquí', 'otra', 'vez', 'dando', 'lata', 'cuando', 'van', 'a', 'arreglar', 'esta', 'fuga', 'ya', 'va', 'a', 'cumplir', 'un', 'mes', 'y', 'nada', 'solo', 'dien', 'se', 'atiende', 'su', 'reporte']"
268,nadie más inútil que ismael del toro un inepto y lemus que cree que solo el centro de la ciudad es guadalajara verodelgadillog pablolemusn,"['nadie', 'más', 'inútil', 'que', 'ismael', 'del', 'toro', 'un', 'inepto', 'y', 'lemus', 'que', 'cree', 'que', 'solo', 'el', 'centro', 'de', 'la', 'ciudad', 'es', 'guadalajara', 'verodelgadillog', 'pablolemusn']"
269,267 in steam nextfest,"['267', 'in', 'steam', 'nextfest']"
270,ve a supervisar constituyentes y 16 de septiembre tienes 4 meses con un cochinero y ni tus luces pablolemusn,"['ve', 'a', 'supervisar', 'constituyentes', 'y', '16', 'de', 'septiembre', 'tienes', '4', 'meses', 'con', 'un', 'cochinero', 'y', 'ni', 'tus', 'luces', 'pablolemusn']"
271,eres un lobo que vas a saber tú charliferm33257 trafico_zmg,"['eres', 'un', 'lobo', 'que', 'vas', 'a', 'saber', 'tú', 'charliferm33257', 'trafico_zmg']"
272,fuente arturofm2103 pablolemusn,"['fuente', 'arturofm2103', 'pablolemusn']"
273,fuerza ea_puerto norma22flores,"['fuerza', 'ea_puerto', 'norma22flores']"
274,3 spotifycom,"['3', 'spotifycom']"
275,se me hace que no aguantas llegar a palacio de gobierno traes muchas carga 300 millones perdidos en zapopan pablolemusn,"['se', 'me', 'hace', 'que', 'no', 'aguantas', 'llegar', 'a', 'palacio', 'de', 'gobierno', 'traes', 'muchas', 'carga', '300', 'millones', 'perdidos', 'en', 'zapopan', 'pablolemusn']"
276,supervisamos el avance de las obras en las calles conocidas como estrella de la muerte el objetivo es garantizar la seguridad de los miles de usuarios del transporte público que llegan a diario al,"['supervisamos', 'el', 'avance', 'de', 'las', 'obras', 'en', 'las', 'calles', 'conocidas', 'como', 'estrella', 'de', 'la', 'muerte', 'el', 'objetivo', 'es', 'garantizar', 'la', 'seguridad', 'de', 'los', 'miles', 'de', 'usuarios', 'del', 'transporte', 'público', 'que', 'llegan', 'a', 'diario', 'al']"
277,threesome verodelgadillog pablolemusn,"['threesome', 'verodelgadillog', 'pablolemusn']"
278,cinico pablolemusn,"['cinico', 'pablolemusn']"
279,puro ratero verodelgadillog pablolemusn,"['puro', 'ratero', 'verodelgadillog', 'pablolemusn']"
280,que ere tonta no sirves para gobernar punto verodelgadillog pablolemusn,"['que', 'ere', 'tonta', 'no', 'sirves', 'para', 'gobernar', 'punto', 'verodelgadillog', 'pablolemusn']"
281,les encargo,"['les', 'encargo']"
282,todo quieren que haga el gobierno no podrán barrer los vecinos no la chinguen no es su basura pero es su colonia por eso estamos como estamos mariobello22 trafico_zmg,"['todo', 'quieren', 'que', 'haga', 'el', 'gobierno', 'no', 'podrán', 'barrer', 'los', 'vecinos', 'no', 'la', 'chinguen', 'no', 'es', 'su', 'basura', 'pero', 'es', 'su', 'colonia', 'por', 'eso', 'estamos', 'como', 'estamos', 'mariobello22', 'trafico_zmg']"
283,no siempre sobretodo cuando no hay unidad verodelgadillog pablolemusn,"['no', 'siempre', 'sobretodo', 'cuando', 'no', 'hay', 'unidad', 'verodelgadillog', 'pablolemusn']"
284,que gusto el regreso de verodelgadillog pablolemusn,"['que', 'gusto', 'el', 'regreso', 'de', 'verodelgadillog', 'pablolemusn']"
285,hola saben en donde se puede reportar para pedir que vengan a limpiar toda la basura que dejó la romería,"['hola', 'saben', 'en', 'donde', 'se', 'puede', 'reportar', 'para', 'pedir', 'que', 'vengan', 'a', 'limpiar', 'toda', 'la', 'basura', 'que', 'dejó', 'la', 'romería']"
286,puro raton verodelgadillog pablolemusn,"['puro', 'raton', 'verodelgadillog', 'pablolemusn']"
